100,3323
100,1800
100,1762
100,2046
100,1512
100,2773
100,2517
100,1586
100,2798
100,2333
100,2507
100,3241
100,1851
100,1177
100,1913
100,1972
100,1989
100,3461
100,1899
100,2327
100,1590
100,2280
100,1852
100,2497
100,2251
100,3401
100,1747
100,2532
100,2074
100,1644
100,1853
100,1318
100,1630
100,1562
100,2070
100,2308
100,2440
100,2114
100,2390
100,2511
100,2192
100,1539
100,2331
100,2418
100,2191
100,2432
100,2330
100,3233
100,1825
100,3124
100,5542
100,1165
100,1261
100,1793
100,1603
100,1769
100,2540
100,1795
100,3415
100,2324
100,2264
100,1716
100,2181
100,2405
100,3540
100,1523
100,4074
100,1758
100,2076
100,1906
100,1991
100,1754
100,2094
100,1777
100,2494
100,2312
100,2468
100,2625
100,1814
100,2392
100,2182
100,1971
100,1709
100,3213
100,2557
100,1996
100,1693
100,1690
100,1862
100,2414
100,1732
100,2155
100,4646
100,2382
100,1730
100,1714
100,2144
100,2204
100,1890
100,1651
