288,1000
295,1000
292,1000
297,1000
286,1000
290,1000
285,1000
290,1000
288,1000
291,1000
289,1000
289,1000
294,1000
294,1000
289,1000
295,1000
292,1000
289,1000
291,1000
291,1000
289,1000
301,1000
290,1000
293,1000
288,1000
290,1000
289,1000
282,1000
290,1000
290,1000
289,1000
300,1000
294,1000
290,1000
289,1000
289,1000
286,1000
290,1000
291,1000
289,1000
294,1000
289,1000
289,1000
294,1000
291,1000
294,1000
291,1000
289,1000
294,1000
291,1000
293,1000
291,1000
291,1000
287,1000
292,1000
297,1000
292,1000
288,1000
293,1000
289,1000
293,1000
290,1000
292,1000
293,1000
295,1000
289,1000
285,1000
292,1000
290,1000
292,1000
288,1000
290,1000
289,1000
290,1000
297,1000
287,1000
288,1000
289,1000
291,1000
298,1000
293,1000
289,1000
290,1000
296,1000
292,1000
289,1000
290,1000
287,1000
291,1000
287,1000
289,1000
295,1000
285,1000
290,1000
291,1000
287,1000
293,1000
295,1000
291,1000
287,1000
295,1000
288,1000
297,1000
288,1000
291,1000
288,1000
294,1000
291,1000
294,1000
295,1000
287,1000
294,1000
289,1000
296,1000
288,1000
287,1000
290,1000
286,1000
285,1000
292,1000
291,1000
290,1000
283,1000
289,1000
290,1000
290,1000
285,1000
290,1000
302,1000
298,1000
293,1000
293,1000
285,1000
295,1000
303,1000
288,1000
294,1000
294,1000
292,1000
297,1000
288,1000
289,1000
288,1000
298,1000
293,1000
297,1000
290,1000
290,1000
298,1000
288,1000
289,1000
292,1000
297,1000
287,1000
298,1000
289,1000
288,1000
293,1000
291,1000
291,1000
287,1000
293,1000
291,1000
293,1000
291,1000
293,1000
295,1000
295,1000
296,1000
293,1000
291,1000
292,1000
287,1000
292,1000
285,1000
291,1000
288,1000
293,1000
285,1000
291,1000
291,1000
291,1000
288,1000
288,1000
293,1000
292,1000
290,1000
291,1000
295,1000
290,1000
292,1000
293,1000
286,1000
296,1000
293,1000
286,1000
293,1000
294,1000
285,1000
286,1000
299,1000
291,1000
296,1000
286,1000
291,1000
295,1000
286,1000
296,1000
290,1000
294,1000
293,1000
285,1000
290,1000
292,1000
290,1000
295,1000
293,1000
288,1000
292,1000
289,1000
291,1000
294,1000
284,1000
291,1000
286,1000
293,1000
292,1000
295,1000
289,1000
291,1000
286,1000
299,1000
311,1000
286,1000
292,1000
290,1000
292,1000
287,1000
289,1000
285,1000
293,1000
287,1000
294,1000
293,1000
288,1000
284,1000
292,1000
287,1000
291,1000
291,1000
288,1000
294,1000
287,1000
298,1000
289,1000
295,1000
284,1000
296,1000
292,1000
303,1000
293,1000
295,1000
287,1000
293,1000
297,1000
301,1000
296,1000
291,1000
292,1000
296,1000
300,1000
287,1000
286,1000
292,1000
292,1000
284,1000
288,1000
292,1000
290,1000
286,1000
286,1000
292,1000
291,1000
286,1000
287,1000
294,1000
288,1000
293,1000
288,1000
294,1000
285,1000
291,1000
290,1000
293,1000
289,1000
291,1000
290,1000
289,1000
299,1000
293,1000
288,1000
307,1000
290,1000
296,1000
295,1000
292,1000
290,1000
289,1000
294,1000
288,1000
297,1000
291,1000
288,1000
287,1000
294,1000
289,1000
288,1000
295,1000
287,1000
293,1000
300,1000
295,1000
291,1000
293,1000
294,1000
288,1000
289,1000
291,1000
293,1000
290,1000
294,1000
296,1000
289,1000
298,1000
291,1000
289,1000
293,1000
302,1000
285,1000
300,1000
285,1000
290,1000
287,1000
289,1000
296,1000
291,1000
289,1000
294,1000
288,1000
290,1000
295,1000
286,1000
291,1000
289,1000
288,1000
294,1000
288,1000
296,1000
294,1000
293,1000
293,1000
297,1000
294,1000
297,1000
289,1000
287,1000
285,1000
291,1000
291,1000
289,1000
292,1000
298,1000
291,1000
288,1000
290,1000
298,1000
291,1000
288,1000
289,1000
289,1000
293,1000
289,1000
285,1000
292,1000
288,1000
298,1000
294,1000
286,1000
295,1000
294,1000
290,1000
284,1000
295,1000
295,1000
291,1000
290,1000
288,1000
292,1000
285,1000
288,1000
286,1000
289,1000
293,1000
290,1000
285,1000
288,1000
288,1000
285,1000
290,1000
290,1000
295,1000
293,1000
289,1000
310,1000
298,1000
298,1000
293,1000
293,1000
288,1000
286,1000
296,1000
298,1000
297,1000
291,1000
290,1000
291,1000
299,1000
286,1000
291,1000
286,1000
285,1000
290,1000
288,1000
294,1000
286,1000
290,1000
293,1000
285,1000
293,1000
301,1000
285,1000
286,1000
289,1000
288,1000
292,1000
302,1000
290,1000
297,1000
292,1000
288,1000
288,1000
290,1000
298,1000
295,1000
291,1000
284,1000
290,1000
290,1000
283,1000
291,1000
287,1000
292,1000
297,1000
288,1000
284,1000
285,1000
288,1000
286,1000
289,1000
289,1000
289,1000
292,1000
285,1000
290,1000
297,1000
287,1000
290,1000
292,1000
293,1000
297,1000
289,1000
297,1000
294,1000
288,1000
289,1000
295,1000
292,1000
293,1000
285,1000
288,1000
291,1000
288,1000
287,1000
285,1000
288,1000
293,1000
288,1000
299,1000
291,1000
294,1000
