100,582
100,635
100,558
100,646
100,527
100,554
100,612
100,514
100,603
100,639
100,441
100,1266
100,759
100,764
100,532
100,624
100,585
100,543
100,683
100,539
100,568
100,478
100,614
100,539
100,588
100,540
100,564
100,514
100,545
100,1044
100,609
100,677
100,602
100,647
100,616
100,581
100,483
100,648
100,594
100,513
100,551
100,641
100,608
100,507
100,616
100,559
100,566
100,588
100,502
100,559
100,557
100,843
100,530
100,549
100,576
100,496
100,597
100,544
100,642
100,592
100,578
100,682
100,592
100,633
100,571
100,540
100,506
100,579
100,644
100,593
100,550
100,830
100,545
100,594
100,557
100,680
100,630
100,654
100,608
100,527
100,722
100,600
100,553
100,554
100,547
100,597
100,619
100,666
100,580
100,566
100,517
100,624
100,606
100,566
100,514
100,779
100,579
100,514
100,587
100,543
