18,1000
19,1000
22,1000
19,1000
19,1000
20,1000
19,1000
21,1000
20,1000
20,1000
23,1000
18,1000
22,1000
23,1000
21,1000
16,1000
18,1000
17,1000
18,1000
21,1000
17,1000
24,1000
21,1000
19,1000
20,1000
29,1000
19,1000
19,1000
19,1000
16,1000
29,1000
18,1000
24,1000
19,1000
18,1000
22,1000
16,1000
21,1000
17,1000
18,1000
17,1000
20,1000
19,1000
18,1000
16,1000
15,1000
19,1000
20,1000
18,1000
20,1000
16,1000
17,1000
17,1000
19,1000
22,1000
17,1000
17,1000
17,1000
20,1000
19,1000
20,1000
19,1000
17,1000
18,1000
22,1000
23,1000
17,1000
17,1000
22,1000
17,1000
19,1000
20,1000
23,1000
18,1000
19,1000
20,1000
19,1000
19,1000
22,1000
18,1000
21,1000
22,1000
18,1000
22,1000
20,1000
19,1000
19,1000
19,1000
17,1000
19,1000
20,1000
20,1000
22,1000
18,1000
18,1000
22,1000
18,1000
16,1000
21,1000
21,1000
19,1000
18,1000
24,1000
17,1000
18,1000
21,1000
18,1000
22,1000
21,1000
21,1000
20,1000
20,1000
18,1000
17,1000
18,1000
21,1000
18,1000
26,1000
19,1000
20,1000
16,1000
19,1000
21,1000
16,1000
26,1000
20,1000
16,1000
18,1000
18,1000
20,1000
18,1000
20,1000
19,1000
18,1000
20,1000
16,1000
21,1000
18,1000
25,1000
21,1000
17,1000
23,1000
19,1000
20,1000
19,1000
17,1000
18,1000
21,1000
20,1000
20,1000
18,1000
21,1000
22,1000
18,1000
23,1000
21,1000
18,1000
19,1000
21,1000
21,1000
19,1000
21,1000
18,1000
21,1000
17,1000
20,1000
19,1000
20,1000
18,1000
17,1000
21,1000
18,1000
21,1000
20,1000
20,1000
17,1000
16,1000
20,1000
15,1000
18,1000
21,1000
19,1000
20,1000
20,1000
18,1000
19,1000
17,1000
23,1000
18,1000
19,1000
18,1000
15,1000
19,1000
18,1000
21,1000
18,1000
19,1000
20,1000
19,1000
18,1000
17,1000
24,1000
16,1000
20,1000
26,1000
22,1000
21,1000
18,1000
17,1000
23,1000
16,1000
20,1000
22,1000
20,1000
21,1000
21,1000
23,1000
21,1000
23,1000
20,1000
21,1000
20,1000
18,1000
15,1000
19,1000
18,1000
18,1000
20,1000
19,1000
22,1000
18,1000
21,1000
21,1000
21,1000
18,1000
17,1000
21,1000
18,1000
19,1000
18,1000
18,1000
22,1000
19,1000
19,1000
19,1000
14,1000
23,1000
22,1000
17,1000
18,1000
16,1000
20,1000
21,1000
18,1000
18,1000
17,1000
19,1000
17,1000
16,1000
26,1000
17,1000
18,1000
21,1000
18,1000
18,1000
23,1000
26,1000
18,1000
23,1000
20,1000
20,1000
21,1000
21,1000
17,1000
19,1000
26,1000
16,1000
19,1000
20,1000
18,1000
20,1000
16,1000
17,1000
17,1000
26,1000
20,1000
19,1000
22,1000
20,1000
17,1000
20,1000
22,1000
19,1000
17,1000
17,1000
19,1000
20,1000
19,1000
23,1000
23,1000
19,1000
18,1000
19,1000
19,1000
21,1000
18,1000
17,1000
21,1000
20,1000
20,1000
18,1000
21,1000
15,1000
18,1000
19,1000
18,1000
22,1000
16,1000
23,1000
17,1000
21,1000
22,1000
17,1000
19,1000
22,1000
21,1000
20,1000
16,1000
22,1000
21,1000
19,1000
24,1000
21,1000
18,1000
27,1000
20,1000
21,1000
18,1000
18,1000
22,1000
19,1000
16,1000
18,1000
20,1000
19,1000
19,1000
21,1000
22,1000
22,1000
19,1000
19,1000
18,1000
19,1000
17,1000
18,1000
19,1000
20,1000
18,1000
21,1000
15,1000
21,1000
17,1000
18,1000
19,1000
17,1000
20,1000
19,1000
19,1000
24,1000
24,1000
22,1000
22,1000
20,1000
21,1000
19,1000
17,1000
21,1000
18,1000
18,1000
16,1000
16,1000
19,1000
21,1000
19,1000
18,1000
14,1000
21,1000
22,1000
17,1000
17,1000
17,1000
21,1000
22,1000
22,1000
21,1000
21,1000
16,1000
18,1000
23,1000
19,1000
19,1000
19,1000
21,1000
26,1000
22,1000
18,1000
21,1000
20,1000
17,1000
19,1000
21,1000
19,1000
16,1000
21,1000
21,1000
17,1000
19,1000
17,1000
18,1000
20,1000
22,1000
16,1000
20,1000
20,1000
21,1000
19,1000
20,1000
16,1000
20,1000
19,1000
20,1000
19,1000
17,1000
18,1000
17,1000
20,1000
22,1000
16,1000
25,1000
19,1000
21,1000
17,1000
18,1000
20,1000
15,1000
18,1000
21,1000
19,1000
19,1000
22,1000
20,1000
15,1000
21,1000
20,1000
20,1000
19,1000
20,1000
20,1000
20,1000
23,1000
22,1000
19,1000
18,1000
17,1000
21,1000
22,1000
16,1000
15,1000
19,1000
23,1000
18,1000
17,1000
21,1000
19,1000
23,1000
17,1000
18,1000
21,1000
19,1000
23,1000
20,1000
19,1000
19,1000
20,1000
21,1000
22,1000
19,1000
19,1000
19,1000
18,1000
20,1000
21,1000
18,1000
19,1000
21,1000
19,1000
20,1000
19,1000
16,1000
19,1000
