95,100000
93,100000
99,100000
96,100000
95,100000
93,100000
98,100000
97,100000
96,100000
94,100000
97,100000
91,100000
96,100000
95,100000
99,100000
100,98607
94,100000
97,100000
99,100000
92,100000
96,100000
95,100000
96,100000
98,100000
95,100000
100,63177
95,100000
96,100000
97,100000
99,100000
99,100000
100,71733
99,100000
100,72727
94,100000
96,100000
95,100000
94,100000
99,100000
99,100000
98,100000
97,100000
95,100000
100,53390
96,100000
96,100000
95,100000
96,100000
98,100000
100,99706
95,100000
100,58375
95,100000
94,100000
93,100000
95,100000
96,100000
96,100000
94,100000
97,100000
100,53229
98,100000
91,100000
95,100000
97,100000
97,100000
94,100000
95,100000
94,100000
100,33980
99,100000
98,100000
93,100000
95,100000
96,100000
93,100000
91,100000
100,68965
93,100000
100,39939
93,100000
93,100000
94,100000
94,100000
95,100000
96,100000
95,100000
97,100000
95,100000
99,100000
100,36329
95,100000
97,100000
100,37733
99,100000
100,58851
95,100000
97,100000
100,53401
94,100000
