65,100000
68,100000
69,100000
70,100000
71,100000
67,100000
73,100000
73,100000
68,100000
70,100000
62,100000
78,100000
72,100000
71,100000
76,100000
76,100000
64,100000
79,100000
66,100000
71,100000
69,100000
72,100000
74,100000
72,100000
64,100000
70,100000
71,100000
78,100000
74,100000
83,100000
72,100000
72,100000
73,100000
69,100000
66,100000
72,100000
70,100000
72,100000
71,100000
74,100000
68,100000
76,100000
69,100000
70,100000
76,100000
74,100000
67,100000
66,100000
72,100000
81,100000
72,100000
70,100000
72,100000
70,100000
75,100000
71,100000
71,100000
75,100000
67,100000
68,100000
69,100000
78,100000
68,100000
73,100000
66,100000
69,100000
68,100000
71,100000
73,100000
74,100000
70,100000
67,100000
73,100000
78,100000
69,100000
71,100000
70,100000
70,100000
69,100000
69,100000
72,100000
74,100000
76,100000
68,100000
82,100000
73,100000
68,100000
67,100000
74,100000
65,100000
74,100000
72,100000
69,100000
76,100000
71,100000
70,100000
79,100000
62,100000
68,100000
67,100000
