85,10000
38,10000
74,10000
64,10000
42,10000
50,10000
67,10000
55,10000
62,10000
56,10000
62,10000
55,10000
61,10000
51,10000
85,10000
71,10000
55,10000
58,10000
66,10000
64,10000
64,10000
50,10000
58,10000
59,10000
77,10000
67,10000
67,10000
65,10000
44,10000
52,10000
74,10000
57,10000
71,10000
58,10000
77,10000
75,10000
50,10000
67,10000
71,10000
63,10000
51,10000
87,10000
50,10000
48,10000
81,10000
68,10000
59,10000
60,10000
46,10000
50,10000
67,10000
72,10000
45,10000
54,10000
53,10000
60,10000
45,10000
100,9207
51,10000
81,10000
63,10000
67,10000
73,10000
60,10000
67,10000
60,10000
62,10000
55,10000
64,10000
58,10000
49,10000
51,10000
52,10000
65,10000
66,10000
67,10000
55,10000
51,10000
65,10000
38,10000
42,10000
40,10000
79,10000
69,10000
55,10000
60,10000
46,10000
57,10000
57,10000
57,10000
63,10000
58,10000
75,10000
78,10000
68,10000
54,10000
66,10000
55,10000
71,10000
64,10000
